,fips_id,year,num_events,total_injuries,total_deaths,property_damage,crop_damage
107,37175,1997,2,0,0,0,0
108,37173,1997,1,0,0,0,0
109,37167,1997,3,0,0,0,0
110,37165,1997,1,0,0,0,0
111,37163,1997,1,0,0,0,0
112,37159,1997,1,0,0,0,0
113,37153,1997,1,0,0,0,0
114,37151,1997,2,0,0,0,0
115,37141,1997,1,0,0,0,0
116,37129,1997,4,0,0,0,0
117,37127,1997,1,0,0,0,0
118,37125,1997,2,0,0,0,0
119,37123,1997,2,0,0,0,0
120,37113,1997,4,0,0,0,0
121,37109,1997,1,0,0,0,0
122,37105,1997,2,0,0,0,0
123,37099,1997,3,0,0,0,0
124,37195,1997,1,0,0,0,0
125,38005,1997,3,0,0,0,0
126,38017,1997,1,0,0,0,0
127,38020,1997,1,0,0,0,0
128,39155,1997,3,0,0,0,34480
129,39121,1997,2,0,0,0,0
130,39119,1997,1,0,0,0,0
131,39099,1997,1,0,0,0,34480
132,39082,1997,2,0,0,0,0
133,39064,1997,2,0,0,0,0
134,39059,1997,1,0,0,0,0
135,39048,1997,2,0,0,0,0
136,39038,1997,1,0,0,0,0
137,39034,1997,2,0,0,0,0
138,37097,1997,1,0,0,0,0
139,39030,1997,1,0,0,0,0
140,39016,1997,5,0,0,0,0
141,38099,1997,1,0,0,0,0
142,38077,1997,1,0,0,0,0
143,38071,1997,1,0,0,0,0
144,38050,1997,1,0,0,0,0
145,38047,1997,1,0,0,0,0
146,38046,1997,1,0,0,0,0
147,38042,1997,1,0,0,0,0
148,38036,1997,1,0,0,0,0
149,38021,1997,1,0,0,0,0
150,39024,1997,2,0,0,0,0
151,34039,1997,3,0,0,0,0
152,37093,1997,1,0,0,0,0
153,37085,1997,2,0,0,0,0
154,36072,1997,1,0,0,0,0
155,36071,1997,4,0,1,0,0
156,36061,1997,3,0,0,0,0
157,36059,1997,5,3,0,0,0
158,36047,1997,3,0,0,0,0
159,36005,1997,3,0,0,0,0
160,35057,1997,2,0,0,0,0
161,35045,1997,5,0,0,0,0
162,35037,1997,1,0,0,0,0
163,35031,1997,4,1,2,0,0
164,35030,1997,1,0,0,0,0
165,35027,1997,1,0,0,0,0
166,35025,1997,3,0,0,0,0
167,35022,1997,1,0,0,0,0
168,35017,1997,2,0,0,0,0
169,35015,1997,5,0,0,0,0
170,35013,1997,1,0,0,0,0
171,35011,1997,1,0,0,0,0
172,35009,1997,1,0,0,0,0
173,35005,1997,1,0,0,0,0
174,35003,1997,1,0,0,0,0
175,36073,1997,2,0,0,0,0
176,36074,1997,1,0,0,0,0
177,36075,1997,1,0,0,0,0
178,36076,1997,2,0,0,0,0
179,37083,1997,1,0,0,0,0
180,37081,1997,1,0,0,0,0
181,37077,1997,1,0,0,0,0
182,37075,1997,2,0,0,0,0
183,37069,1997,1,0,0,0,0
184,37065,1997,1,0,0,0,0
185,37063,1997,2,0,0,0,0
186,37057,1997,1,0,0,0,0
187,37033,1997,1,0,0,0,0
188,37021,1997,1,0,0,0,0
189,37089,1997,3,0,0,0,0
190,37019,1997,1,0,0,0,0
191,37001,1997,2,0,0,0,0
192,36119,1997,4,0,0,0,0
193,36103,1997,5,0,0,0,0
194,36087,1997,3,0,0,0,0
195,36085,1997,4,0,0,0,0
196,36081,1997,8,0,0,0,0
197,36080,1997,3,0,0,0,0
198,36079,1997,4,0,0,0,0
199,36078,1997,2,0,0,0,0
200,36077,1997,2,0,0,0,0
201,37007,1997,1,0,0,0,0
202,29131,1997,3,0,2,0,0
203,29125,1997,4,0,0,0,0
204,29119,1997,2,0,0,0,0
205,26133,1997,1,0,0,0,0
206,26127,1997,1,0,0,0,0
207,26123,1997,1,0,0,0,0
208,26121,1997,1,0,0,0,0
209,26117,1997,1,0,0,0,0
210,26111,1997,1,0,0,0,0
211,26107,1997,1,0,0,0,0
212,26105,1997,1,0,0,0,0
213,26099,1997,1,0,0,0,0
214,26087,1997,1,0,0,0,0
215,26085,1997,1,0,0,0,0
216,26082,1997,9,0,0,0,0
217,26081,1997,2,0,0,0,0
218,26079,1997,2,0,0,0,0
219,26077,1997,3,0,0,0,0
220,26076,1997,10,0,0,0,0
221,26075,1997,4,0,0,0,0
222,26073,1997,1,0,0,0,0
223,26070,1997,4,0,0,0,0
224,26069,1997,1,0,0,0,0
225,26067,1997,1,0,0,0,0
226,26151,1997,2,0,0,0,0
227,26163,1997,1,0,0,0,0
228,27019,1997,1,0,0,0,0
229,27033,1997,1,0,0,0,0
230,27061,1997,1,0,0,0,0
231,27060,1997,5,0,0,0,0
232,27058,1997,4,0,0,0,0
233,27057,1997,2,0,0,0,0
234,27056,1997,5,0,0,0,0
235,27055,1997,5,0,0,0,0
236,27054,1997,5,0,0,0,0
237,27053,1997,4,0,0,0,0
238,27051,1997,1,0,0,0,0
239,27050,1997,3,0,0,0,0
240,26065,1997,2,0,0,0,0
241,27049,1997,4,0,0,0,0
242,27047,1997,2,0,0,0,0
243,27046,1997,3,0,0,0,0
244,27045,1997,3,0,0,0,0
245,27044,1997,2,0,0,0,0
246,27043,1997,3,0,0,0,0
247,27042,1997,2,0,0,0,0
248,27041,1997,2,0,0,0,0
249,27039,1997,4,0,0,0,0
250,27036,1997,1,0,0,0,0
251,27034,1997,2,0,0,0,0
252,27048,1997,2,0,0,0,0
253,27062,1997,1,0,0,0,0
254,26061,1997,3,0,0,0,0
255,26059,1997,3,0,0,0,0
256,25009,1997,1,0,0,0,0
257,25008,1997,1,0,0,0,0
258,25007,1997,2,0,0,0,0
259,25006,1997,1,0,0,0,0
260,25005,1997,2,0,0,0,0
261,25004,1997,1,0,0,0,0
262,25002,1997,1,0,0,0,0
263,25001,1997,1,0,0,0,0
264,24041,1997,2,0,0,0,0
265,24035,1997,1,0,0,0,0
266,24031,1997,1,0,0,0,0
267,24029,1997,1,0,0,0,0
268,24021,1997,1,0,0,0,0
269,24018,1997,1,0,0,0,0
270,24017,1997,1,0,0,0,0
271,24016,1997,1,0,0,0,0
272,24015,1997,2,0,0,0,0
273,24014,1997,1,0,0,0,0
274,24013,1997,2,0,0,0,0
275,24011,1997,3,0,0,0,0
276,24010,1997,1,0,0,0,0
277,25010,1997,1,0,0,0,0
278,25011,1997,1,0,0,0,0
279,25012,1997,1,0,0,0,0
280,25013,1997,1,0,0,0,0
281,26057,1997,3,0,0,0,0
282,26053,1997,2,0,0,0,0
283,26052,1997,1,0,0,0,0
284,26050,1997,1,0,0,0,0
285,26045,1997,2,0,0,0,0
286,26037,1997,2,0,0,0,0
287,26035,1997,1,0,0,0,0
288,26027,1997,1,0,0,0,0
289,26021,1997,1,0,0,0,0
290,26017,1997,1,0,0,0,0
291,26060,1997,2,0,0,0,0
292,26015,1997,1,0,0,0,0
293,25023,1997,3,0,0,0,0
294,25022,1997,2,0,0,0,0
295,25021,1997,3,0,0,0,0
296,25020,1997,2,0,0,0,0
297,25019,1997,1,0,0,0,0
298,25018,1997,1,0,0,0,0
299,25017,1997,2,0,0,0,0
300,25016,1997,1,0,0,0,0
301,25015,1997,1,0,0,0,0
302,25014,1997,1,0,0,0,0
303,25024,1997,2,0,0,0,0
304,27063,1997,2,0,0,0,0
305,27064,1997,5,0,0,0,0
306,27065,1997,5,0,0,0,0
307,29038,1997,5,0,0,0,0
308,29037,1997,4,0,0,0,0
309,29035,1997,2,0,0,0,0
310,29032,1997,6,0,0,0,0
311,29030,1997,2,0,0,0,0
312,29029,1997,2,0,0,0,0
313,29028,1997,3,0,0,0,0
314,29027,1997,1,0,0,0,0
315,29020,1997,10,0,0,0,0
316,29019,1997,2,0,0,0,0
317,29014,1997,2,0,0,0,0
318,29011,1997,3,0,0,0,0
319,29009,1997,1,0,0,0,0
320,29007,1997,1,0,0,0,0
321,29001,1997,1,0,0,0,0
322,28163,1997,1,0,0,0,0
323,28159,1997,1,0,0,0,0
324,28155,1997,1,0,0,0,0
325,28149,1997,1,0,0,0,0
326,28121,1997,1,0,0,0,0
327,28109,1997,2,0,0,0,0
328,29039,1997,8,0,0,0,0
329,29040,1997,5,0,0,0,0
330,29041,1997,1,0,0,0,0
331,29043,1997,3,0,0,0,0
332,29114,1997,1,0,0,0,0
333,29112,1997,1,0,0,0,0
334,29111,1997,1,0,0,0,0
335,29105,1997,2,0,0,0,0
336,29103,1997,1,0,0,0,0
337,29100,1997,1,0,0,0,0
338,29099,1997,2,0,0,0,0
339,29097,1997,4,0,0,0,0
340,29095,1997,3,0,0,0,0
341,29091,1997,3,1,1,0,0
342,28101,1997,1,0,0,0,0
343,29085,1997,1,0,0,0,0
344,29073,1997,1,0,0,0,0
345,29071,1997,1,0,0,0,0
346,29067,1997,1,0,0,0,0
347,29065,1997,1,0,0,0,0
348,29059,1997,1,0,0,0,0
349,29055,1997,1,0,0,0,0
350,29054,1997,12,0,0,0,0
351,29051,1997,1,0,0,0,0
352,29046,1997,6,0,0,0,0
353,29044,1997,4,0,0,0,0
354,29077,1997,3,0,0,0,0
355,28099,1997,1,0,0,0,0
356,28097,1997,2,0,0,0,0
357,28077,1997,1,0,0,0,0
358,27096,1997,1,0,0,0,0
359,27091,1997,1,0,0,0,0
360,27090,1997,2,0,0,0,0
361,27089,1997,2,0,0,0,0
362,27087,1997,1,0,0,0,0
363,27085,1997,4,0,0,0,0
364,27083,1997,3,0,0,0,0
365,27081,1997,2,0,0,0,0
366,27080,1997,2,0,0,0,0
367,27079,1997,2,0,0,0,0
368,27097,1997,2,0,0,0,0
369,27077,1997,1,0,0,0,0
370,27075,1997,4,0,0,0,0
371,27074,1997,3,0,0,0,0
372,27073,1997,7,0,0,0,0
373,27072,1997,2,0,0,0,0
374,27071,1997,2,0,0,0,0
375,27070,1997,4,0,0,0,0
376,27069,1997,3,0,0,0,0
377,27068,1997,5,0,0,0,0
378,27067,1997,6,0,0,0,0
379,27066,1997,4,0,0,0,0
380,27076,1997,3,0,0,0,0
381,39171,1997,1,0,0,0,0
382,27098,1997,2,0,0,0,0
383,27109,1997,1,0,0,0,0
384,28075,1997,1,0,0,0,0
385,28068,1997,2,0,0,0,0
386,28065,1997,1,0,0,0,0
387,28061,1997,2,0,0,0,0
388,28060,1997,1,0,0,0,0
389,28049,1997,2,0,0,0,0
390,28043,1997,1,0,0,0,0
391,28035,1997,1,0,0,0,0
392,28019,1997,1,0,0,0,0
393,28001,1997,1,0,0,0,0
394,27103,1997,1,0,0,0,0
395,27171,1997,1,0,0,0,0
396,27165,1997,1,0,0,0,0
397,27163,1997,1,0,0,0,0
398,27147,1997,1,0,0,0,0
399,27143,1997,3,0,0,0,0
400,27139,1997,2,0,0,0,0
401,27137,1997,1,0,0,0,0
402,27131,1997,1,0,0,0,0
403,27127,1997,1,0,0,0,0
404,27125,1997,2,0,0,0,0
405,27123,1997,1,1,0,0,0
406,27167,1997,2,0,0,0,0
407,24001,1997,1,0,0,0,0
408,40003,1997,5,0,0,0,0
409,40009,1997,1,0,0,0,0
410,48303,1997,1,0,0,0,0
411,48297,1997,6,0,0,0,0
412,48295,1997,1,0,0,0,0
413,48293,1997,5,0,0,0,0
414,48283,1997,2,0,0,0,0
415,48281,1997,3,0,0,0,0
416,48279,1997,1,0,0,0,0
417,48277,1997,3,0,0,0,0
418,48275,1997,1,0,0,0,0
419,48273,1997,5,0,0,0,0
420,48263,1997,1,0,0,0,0
421,48257,1997,2,0,0,0,0
422,48249,1997,8,0,0,0,0
423,48233,1997,2,0,0,0,0
424,48227,1997,2,0,0,0,0
425,48217,1997,5,0,0,0,0
426,48215,1997,1,0,0,0,0
427,48211,1997,1,1,0,0,0
428,48203,1997,4,0,0,0,0
429,48189,1997,1,0,0,0,0
430,48183,1997,5,0,0,0,0
431,48309,1997,8,0,0,0,0
432,48317,1997,2,0,0,0,0
433,48329,1997,5,0,0,0,0
434,48331,1997,2,0,0,0,0
435,48443,1997,2,0,0,0,0
436,48437,1997,2,0,0,0,0
437,48429,1997,5,0,0,0,0
438,48425,1997,4,0,0,0,0
439,48419,1997,10,0,0,0,0
440,48417,1997,1,0,0,0,0
441,48409,1997,9,0,0,0,0
442,48401,1997,1,0,0,0,0
443,48397,1997,6,0,0,0,0
444,48391,1997,6,0,0,0,0
445,48181,1997,3,0,0,0,0
446,48387,1997,3,0,0,0,0
447,48381,1997,1,0,0,0,0
448,48379,1997,2,0,0,0,0
449,48377,1997,1,0,0,0,0
450,48375,1997,2,0,0,0,0
451,48365,1997,7,0,0,0,0
452,48363,1997,5,0,0,0,0
453,48355,1997,16,0,2,0,0
454,48349,1997,3,0,0,0,0
455,48341,1997,5,0,0,0,0
456,48337,1997,1,0,0,0,0
457,48383,1997,2,0,0,0,0
458,48449,1997,2,0,0,0,0
459,48179,1997,2,0,0,0,0
460,48174,1997,3,0,0,0,0
461,48124,1997,2,0,0,0,0
462,48122,1997,3,0,0,0,0
463,48121,1997,12,0,1,0,0
464,48120,1997,3,0,0,0,0
465,48119,1997,7,0,0,0,0
466,48117,1997,3,0,0,0,0
467,48116,1997,1,0,0,0,0
468,48115,1997,4,0,0,0,0
469,48113,1997,14,0,0,0,0
470,48107,1997,3,0,0,0,0
471,48106,1997,3,0,0,0,0
472,48105,1997,3,0,0,0,0
473,48104,1997,3,0,0,0,0
474,48103,1997,3,0,0,0,0
475,48102,1997,2,0,0,0,0
476,48101,1997,1,0,0,0,0
477,48100,1997,1,0,0,0,0
478,48098,1997,1,0,0,0,0
479,48097,1997,4,0,0,0,0
480,48095,1997,3,0,0,0,0
481,48094,1997,3,0,0,0,0
482,48125,1997,1,0,0,0,0
483,48130,1997,1,0,0,0,0
484,48132,1997,3,0,0,0,0
485,48133,1997,14,0,0,0,0
486,48173,1997,2,0,0,0,0
487,48162,1997,3,0,0,0,0
488,48161,1997,4,0,0,0,0
489,48160,1997,3,0,0,0,0
490,48159,1997,3,0,0,0,0
491,48158,1997,3,0,0,0,0
492,48156,1997,2,0,0,0,0
493,48153,1997,1,0,0,0,0
494,48151,1997,3,0,0,0,0
495,48150,1997,1,0,0,0,0
496,48175,1997,11,0,1,0,0
497,48148,1997,3,0,0,0,0
498,48145,1997,7,0,0,0,0
499,48144,1997,3,0,0,0,0
500,48143,1997,7,0,0,0,0
501,48142,1997,1,0,0,0,0
502,48141,1997,3,1,0,0,0
503,48139,1997,10,0,0,0,0
504,48138,1997,3,0,0,0,0
505,48136,1997,2,0,0,0,0
506,48135,1997,8,0,0,0,0
507,48134,1997,3,0,0,0,0
508,48146,1997,3,0,0,0,0
509,48093,1997,13,0,0,0,0
510,48467,1997,5,0,0,0,0
511,48479,1997,4,0,0,0,0
512,55025,1997,5,0,0,0,0
513,55024,1997,2,0,0,0,0
514,55023,1997,2,0,0,0,0
515,55021,1997,1,0,0,0,0
516,55014,1997,1,0,0,0,0
517,55003,1997,2,0,0,0,0
518,54083,1997,1,0,0,0,0
519,54071,1997,1,0,0,0,0
520,54065,1997,1,0,0,0,0
521,54044,1997,1,0,0,0,0
522,54031,1997,1,0,0,0,0
523,54027,1997,1,0,0,0,0
524,54025,1997,3,0,0,0,0
525,54023,1997,1,0,0,0,0
526,54003,1997,1,0,0,0,0
527,53075,1997,1,0,0,0,0
528,53051,1997,1,0,0,0,0
529,53047,1997,1,0,0,0,0
530,53040,1997,1,0,0,0,0
531,53039,1997,1,0,0,0,0
532,53034,1997,1,0,0,0,0
533,55026,1997,2,0,0,0,0
534,55027,1997,1,0,0,0,0
535,55028,1997,1,0,0,0,0
536,55032,1997,1,0,0,0,0
537,99041,1997,1,0,0,0,0
538,99039,1997,9,0,0,0,0
539,99027,1997,3,0,0,0,0
540,99023,1997,3,0,0,0,0
541,99019,1997,1,0,0,0,0
542,99009,1997,2,0,0,0,0
543,99001,1997,5,0,0,0,0
544,98006,1997,10,0,0,0,0
545,56029,1997,2,0,0,0,0
546,56023,1997,1,0,0,0,0
547,53032,1997,1,0,0,0,0
548,56019,1997,2,0,0,0,0
549,56005,1997,1,0,0,0,0
550,55111,1997,1,0,0,0,0
551,55085,1997,1,0,0,0,0
552,55069,1997,1,0,0,0,5000
553,55061,1997,1,0,0,0,0
554,55054,1997,1,0,0,0,0
555,55053,1997,1,0,0,0,0
556,55045,1997,2,0,0,0,0
557,55043,1997,2,0,0,0,0
558,55033,1997,1,0,0,0,0
559,56013,1997,4,0,0,0,0
560,48469,1997,9,0,0,0,0
561,53029,1997,1,0,0,0,0
562,53026,1997,1,0,0,0,0
563,51094,1997,2,0,0,0,0
564,51091,1997,2,0,0,0,0
565,51089,1997,1,0,0,0,0
566,51083,1997,1,0,0,0,0
567,51061,1997,1,0,0,0,0
568,51059,1997,1,0,0,0,0
569,51058,1997,2,0,0,0,0
570,51057,1997,1,0,0,0,0
571,51056,1997,1,0,0,0,0
572,51055,1997,1,0,0,0,0
573,51052,1997,1,0,0,0,0
574,51044,1997,1,0,0,0,0
575,51043,1997,2,0,0,0,0
576,49007,1997,1,0,0,0,0
577,49006,1997,1,0,0,0,0
578,49002,1997,1,0,0,0,0
579,48503,1997,3,0,0,0,0
580,48495,1997,1,0,0,0,0
581,48489,1997,1,0,0,0,0
582,48487,1997,1,0,0,0,0
583,48483,1997,3,0,0,0,0
584,51095,1997,3,0,0,0,0
585,51098,1997,3,0,0,0,0
586,51107,1997,1,0,0,0,0
587,51125,1997,1,0,0,0,0
588,53025,1997,4,0,0,0,0
589,53022,1997,1,0,0,0,0
590,53021,1997,1,0,0,0,0
591,53020,1997,1,0,0,0,0
592,53017,1997,1,0,0,0,0
593,53011,1997,1,0,0,0,0
594,53010,1997,2,0,0,0,0
595,53008,1997,2,0,0,0,0
596,53005,1997,1,0,0,0,0
597,53003,1997,1,0,0,0,0
598,53028,1997,3,0,0,0,0
599,51775,1997,1,0,0,0,0
600,51590,1997,1,0,0,0,0
601,51191,1997,2,0,0,0,0
602,51187,1997,2,0,0,0,0
603,51173,1997,1,0,0,0,0
604,51171,1997,2,0,0,0,0
605,51169,1997,1,0,0,0,0
606,51157,1997,1,0,0,0,0
607,51155,1997,1,0,0,0,0
608,51143,1997,1,0,0,0,0
609,51139,1997,1,0,0,0,0
610,51770,1997,1,0,0,0,0
611,48092,1997,3,0,0,0,0
612,48087,1997,3,0,0,0,0
613,48077,1997,4,0,0,0,0
614,42089,1997,2,0,0,0,0
615,42083,1997,1,0,0,0,0
616,42077,1997,4,0,0,0,0
617,42071,1997,2,0,0,0,0
618,42070,1997,1,0,0,0,0
619,42069,1997,1,0,0,0,0
620,42067,1997,2,0,0,0,0
621,42061,1997,2,0,1,0,0
622,42057,1997,2,0,0,0,0
623,42055,1997,3,0,0,0,0
624,42053,1997,1,0,0,0,0
625,42045,1997,3,0,0,0,0
626,42041,1997,2,0,0,0,0
627,42033,1997,3,0,0,0,0
628,42031,1997,1,0,0,0,0
629,42029,1997,6,0,1,0,0
630,42027,1997,1,0,0,0,0
631,42025,1997,2,0,0,0,0
632,42021,1997,3,0,0,0,0
633,42017,1997,6,0,0,0,0
634,42011,1997,5,0,0,0,0
635,42091,1997,5,0,0,0,0
636,42095,1997,4,0,0,0,0
637,42099,1997,2,0,0,0,0
638,42101,1997,4,0,0,0,0
639,46007,1997,5,0,0,0,0
640,46006,1997,11,0,0,0,0
641,46004,1997,2,0,0,0,0
642,46003,1997,4,0,0,0,0
643,45077,1997,4,0,0,0,0
644,45073,1997,1,0,0,0,0
645,45063,1997,1,0,0,0,0
646,45047,1997,1,0,0,0,0
647,45007,1997,1,0,0,0,0
648,44009,1997,2,0,0,0,0
649,42009,1997,3,0,0,0,0
650,44007,1997,2,0,0,0,0
651,44005,1997,4,0,0,0,0
652,44004,1997,1,0,0,0,0
653,44003,1997,1,0,0,0,0
654,44002,1997,1,0,0,0,0
655,44001,1997,1,0,0,0,0
656,42123,1997,2,0,0,0,0
657,42121,1997,1,0,0,0,0
658,42111,1997,4,0,0,0,0
659,42109,1997,1,0,0,0,0
660,42107,1997,1,0,0,0,0
661,44006,1997,2,0,0,0,0
662,46008,1997,3,0,0,0,0
663,42001,1997,2,0,0,0,0
664,41045,1997,3,0,0,0,0
665,40089,1997,4,0,0,0,0
666,40081,1997,1,0,0,0,0
667,40079,1997,2,0,0,0,0
668,40077,1997,3,0,0,0,0
669,40071,1997,18,0,0,0,0
670,40065,1997,1,0,0,0,0
671,40063,1997,1,0,0,0,0
672,40061,1997,3,0,0,0,0
673,40055,1997,3,0,0,0,0
674,40053,1997,6,0,0,0,0
675,40049,1997,1,0,1,0,0
676,40045,1997,3,0,0,0,0
677,40039,1997,2,1,0,0,0
678,40037,1997,2,0,0,0,0
679,40031,1997,5,0,0,0,0
680,40027,1997,1,0,0,0,0
681,40025,1997,5,0,0,0,0
682,40021,1997,1,0,0,0,0
683,40017,1997,1,0,0,0,0
684,40015,1997,2,0,0,0,0
685,40011,1997,1,0,0,0,0
686,40091,1997,1,0,0,0,0
687,40099,1997,2,0,0,0,0
688,40101,1997,4,0,0,0,0
689,40103,1997,3,0,0,0,0
690,41041,1997,1,0,0,0,0
691,41035,1997,1,0,0,0,0
692,41031,1997,2,0,0,0,0
693,41025,1997,1,0,0,0,0
694,41018,1997,1,0,0,0,0
695,41017,1997,2,0,0,0,0
696,41013,1997,2,0,0,0,0
697,41010,1997,1,0,0,0,0
698,41006,1997,2,0,0,0,0
699,41004,1997,2,0,0,0,0
700,41059,1997,1,0,0,0,0
701,41002,1997,1,0,0,0,0
702,40149,1997,1,0,0,0,0
703,40143,1997,4,0,0,0,0
704,40137,1997,2,0,0,0,0
705,40135,1997,2,0,0,0,0
706,40131,1997,3,0,0,0,0
707,40121,1997,5,0,0,0,0
708,40117,1997,3,0,0,0,0
709,40115,1997,1,0,0,0,0
710,40109,1997,3,0,0,0,0
711,40107,1997,1,0,0,0,0
712,41001,1997,1,0,0,0,0
713,46009,1997,2,0,0,0,0
714,46010,1997,2,0,0,0,0
715,46011,1997,2,0,0,0,0
716,47141,1997,1,0,0,0,0
717,47135,1997,3,0,0,0,0
718,47133,1997,2,0,0,0,0
719,47123,1997,1,0,0,0,0
720,47121,1997,1,0,0,0,0
721,47119,1997,2,0,0,0,0
722,47117,1997,2,0,0,0,0
723,47107,1997,3,0,0,0,0
724,47105,1997,1,0,0,0,0
725,47103,1997,3,0,0,0,0
726,47101,1997,3,0,0,0,0
727,47099,1997,7,0,0,0,0
728,47093,1997,2,0,0,0,0
729,47089,1997,1,0,0,0,0
730,47065,1997,2,0,0,0,0
731,47063,1997,1,0,0,0,0
732,47057,1997,1,0,1,0,0
733,47042,1997,1,0,0,0,0
734,47041,1997,1,0,0,0,0
735,47027,1997,1,0,0,0,0
736,47025,1997,1,0,0,0,0
737,47149,1997,3,0,0,0,0
738,47151,1997,2,0,0,0,0
739,47155,1997,2,0,0,0,0
740,47161,1997,6,0,0,0,0
741,48073,1997,5,0,0,0,0
742,48067,1997,3,0,0,0,0
743,48066,1997,1,0,0,0,0
744,48063,1997,1,0,0,0,0
745,48061,1997,1,0,0,0,0
746,48057,1997,5,0,0,0,0
747,48047,1997,1,0,0,0,0
748,48045,1997,3,0,0,0,0
749,48037,1997,1,0,0,0,0
750,48035,1997,7,0,0,0,0
751,47015,1997,1,0,0,0,0
752,48033,1997,1,0,0,0,0
753,48023,1997,1,0,0,0,0
754,48017,1997,2,0,0,0,0
755,48011,1997,3,0,0,0,0
756,48009,1997,2,0,0,0,0
757,48007,1997,3,0,0,0,0
758,48005,1997,3,0,0,0,0
759,48003,1997,1,0,0,0,0
760,47189,1997,5,0,0,0,0
761,47177,1997,4,0,0,0,0
762,47163,1997,2,0,0,0,0
763,48025,1997,2,0,0,0,0
764,47013,1997,1,0,0,0,0
765,47011,1997,2,0,0,0,0
766,46137,1997,2,0,0,0,0
767,46051,1997,3,0,0,0,0
768,46050,1997,2,0,0,0,0
769,46048,1997,4,0,0,0,0
770,46045,1997,6,0,0,0,0
771,46041,1997,1,0,0,0,0
772,46040,1997,3,0,0,0,0
